Facility_Name,CO2,Category
Ellerdale Street Park Playground,418.4223508,low
Elliott Street Park,418.5619124,medium
Emera New Brunswick Field At Shamrock Park,418.4235052,low
Enthusiasts' Path,418.4253736,low
Evans Street Park,418.5660236,medium
Evergreeen Baseball Field,418.476462,medium
Exhibition Park Raceway,418.4250716,low
Fairview Knoll,418.4724424,medium
Fairview Knoll Pathway,418.4724646222222,medium
Fhs Auxilary Gyms,418.56105759999997,medium
Fhs Main Gym,418.56109360000005,medium
Fhs Side Gym 3,418.5610116,medium
Fhs Tennis Courts,418.56116679999997,medium
Fieldhouse Gym 1,418.56653919999997,medium
Firebreak Road,418.4702216,medium
Fisher Avenue,418.56216159999997,medium
Fisher Field,418.56215360000004,medium
Fisher Lakes Dr,418.42405653846157,low
Flemming Court Splash Pad,418.4247468,low
Floodplain,418.47716294285715,medium
Folkstone To Rochester Neighbourhood Connector,418.5585112,medium
Forbes Street Open Space,418.56310319999994,medium
Forest Glen,418.4242444,low
Forest Hill,418.5583376,medium
Forest Hill Field,418.5583404,medium
Forest Hill Road School - Foster Field,418.5583196,medium
Forest Hills Park,418.42440792,low
Forest Hills School,418.42410040000004,low
Forest Hills School Playground,418.4243516,low
Foret Acadienne,418.4746272,medium
Fort Howe Hotel,418.4222284,low
Fox Creek Golf Course,418.46191960000004,low
Fredericton Dog Park,418.5648576,medium
Fredericton High School,418.56113799999997,medium
"Fredericton High School (Fields,Tennis,Basketball)",418.56128640000003,medium
Fredericton High School (Lower),418.56130319999994,medium
Fredericton High School (Mini),418.5613076,medium
Fredericton High School (Practice),418.5612064,medium
Fredericton High School (Upper),418.56142639999996,medium
Fredericton Indoor Pool,418.56656519999996,medium
Fredericton Raceway Fields,418.5636408,medium
Fredericton Yacht Club,418.5570072,medium
Freeman,418.474152,medium
Fryingpan Lake,418.42585440000005,low
G. Forbes Elliot Athletics Centre (Unbsj),418.4279532,low
Gagnon,418.4695604,low
Gagnon Park Pathway,418.4695644,low
Garden Creek Gym,418.5670828,medium
"Garden Creek School (Sports Field,Rink,Tennis)",418.566952,medium
Garden Hill,418.4698104,low
Gerhardt,418.4766388,medium
Gibson,418.55999199999997,medium
Gibson Trail,418.56033080000003,medium
Ginger,418.42647213333333,low
Gitpo,418.4664604,low
Glen Falls Elementary School Playground,418.425656,low
Glen Falls School,418.42569519999995,low
Gloucester Crescent Park,418.5589648,medium
Gloucester \ Bliss Carman Neighbourhood Connector,418.5590296,medium
Golf Club Road Land,418.5661916,medium
Golf Trek,418.42788666666667,low
Gourley Park,418.5651892,medium
Grant Harvey Centre,418.5571012,medium
Gregg Court Park,418.5606856,medium
Grocer Lane,418.423304,low
Grocer Lane (0.5Km),418.4233348,low
Grove Hamlet,418.4688592,low
Grove Hamlet Splash Pad,418.4695688,low
Gurney,418.4704552,medium
Haines Crescent Park,418.56868280000003,medium
Halls Creek,418.4692688,low
Hamilton Heights,418.47717279999995,medium
Hanwell Road Open Space,418.56271719999995,medium
Harbour Passage,418.4213143142857,low
Harbour Station,418.42190600000004,low
Harbour View High School,418.4215352,low
Harland Court Wetland,418.55120439999996,medium
Harrigan Lake,418.428565,low
Harrison Court Park,418.56237,medium
Havelock Elementary School,418.4190752,low
Havelock Elementary School Playground,418.41900999999996,low
Hawk,418.4752794,medium
Hawkins Street Park,418.5674196,medium
Hazen White / St. Francis School Playground,418.4252588,low
Hazen-White / St. Francis School,418.4251364,low
Heartrate Hill,418.4283388,low
Hemlock To Mcadam Neighbourhood Connector,418.5678128,medium
Henry Park,418.56193840000003,medium
Henry Park (Baseball),418.561876,medium
Henry Park A,418.56191959999995,medium
Henry Park B,418.561878,medium
Henry Park B (Lit),418.561878,medium
Henry Park Skateboard Park,418.5619232,medium
Henry Park T-Ball,418.5617904,medium
Henry Park Tennis Courts,418.5619472,medium
Henry Street Park,418.56191839999997,medium
Heritage Center,418.56179640000005,medium
Heron Trail,418.4160892,low
Hibou,418.4712512,medium
Highfield,418.47026359999995,medium
Hildegard,418.4756056,medium
Hillcrest Drive Park,418.563474,medium
Hilton Belyea Arena,418.41809800000004,low
Hilton Belyea Arena Playground,418.41804920000004,low
Hilton Saint John,418.42147040000003,low
Holland,418.4754676,medium
Honeysuckle Drive Playground,418.419254,low
Hope Center Playground,418.419874,low
Horse,418.42615980000005,low
Hotel Courtenay Bay,418.4220444,low
Hummingbird St. Courts,418.5708496,medium
Hummingbird Street Park,418.57085120000005,medium
Humphrey's Brook Access,418.4702912,medium
Humphreys Brook,418.4701041,medium
Hyla Park,418.5591044,medium
Irishtown Nature,418.477518,medium
Irvine Street Park,418.56173199999995,medium
Island View School,418.4198702,low
Island View School Playground,418.41973720000004,low
Islandview Park,418.5705448,medium
Israelii,418.4680168,low
Its Gotta Go,418.42595133333333,low
John Howard,418.47622759999996,medium
John Mccrae,418.47538269999995,medium
Johnston,418.566454,medium
Johnston Avenue,418.5664576,medium
Johnston Field,418.56645640000005,medium
Jones Lake,418.46773668571427,low
Jubilee,418.46991479999997,low
Karen Street Playground,418.4226676,low
Kbm,418.4296536,low
Kent St.,418.5680156,medium
Kent Street Park,418.5680156,medium
Ketepec Belmont Morna Community Center Playground,418.4295456,low
Ketepec Belmont Morna Community Centre,418.42971120000004,low
Killarney Lake Beach,418.5703128,medium
Killarney Lake Park,418.57008840000003,medium
Kimble Drive,418.5572764,medium
Kimble Drive Park,418.55740579999997,medium
Kimble Field,418.5573608,medium
Kimble Field (Lit),418.5573608,medium
Kimble Street,418.5573596,medium
Kimble Tennis Courts,418.557316,medium
King Edward School,418.41994960000005,low
Kitchen To Regent Neighbourhood Connector,418.5613732,medium
Knox,418.47494960000006,medium
Lady Beaverbrook Arena,418.560922,medium
Lady Beaverbrook Rink,418.560922,medium
Lagune,418.4777979,medium
Lakewood Heights School,418.4226068,low
Lakewood Heights School Playground,418.4226664,low
Lapin,418.4709772,medium
Lapointe Street Park,418.56204920000005,medium
Latimore Lake,418.4181456,low
Latimore Lake Community Center Playground,418.41853519999995,low
Latimore Lake Outdoor Zone,418.41786679999996,low
Law Society Land,418.5640452,medium
Lawson Court Park,418.56172480000004,medium
Leeds Drive Park,418.55865,medium
Leicester To Chelsea Neighbourhood Connector,418.5583532,medium
Leo Hayes Main Gym,418.564296,medium
Leo Hayes Side Gym,418.5642856,medium
Lewis,418.4679292,low
Lewisville,418.46861279999996,low
Lewisville Y Splash Pad,418.46842519999996,low
